8.383304847581667107e-02,-1.317489180979957153e-01,-5.561166754998202871e-02,-4.197333810683900185e-02,-1.140928984840436540e-02
7.583698606727040659e-02,-1.314266670372765677e-01,-5.505014377980667339e-02,-4.216099403717596394e-02,-4.836925736173751898e-03
6.685649905794203984e-02,-1.312523848843129559e-01,-5.174155898952607913e-02,-3.331600864772352871e-02,-4.226332020739624606e-03
6.298340663011223195e-02,-1.338001305569422872e-01,-4.704454549827292303e-02,-2.940853246213439090e-02,-1.172161285987628884e-03
1.628300839756670684e-02,-1.376501234963162790e-01,-2.158782396441902979e-02,-1.923514487223270883e-02,1.174465142066919397e-02
5.927179968649163785e-03,-1.121577148732915280e-01,-1.299854597216021368e-02,-4.992082115398856906e-02,2.295352010244842804e-04
-8.895102331920997848e-03,-1.021337591505835918e-01,-4.075839931468738450e-03,-6.313876335071789969e-02,-4.693959867829194076e-03
-3.870140406805586131e-02,-9.593076137928693847e-02,4.902086308971562688e-03,-7.283548602779585379e-02,2.864925304948603632e-03
-5.052664523753463283e-02,-8.580335995004088889e-02,1.278538873554844330e-02,-7.909728234703347627e-02,-1.252965108167060360e-03
-6.243943832358338913e-02,-8.194388189319916360e-02,2.273288833075793464e-02,-7.798279748259170918e-02,-3.169486789870544843e-03
-7.309383345293612999e-02,-7.662646256356550611e-02,3.496667156421787159e-02,-7.711537002173812771e-02,-3.490305508564426219e-03
-7.830365329715513467e-02,-6.409200427128913802e-02,4.039885607671962059e-02,-7.851862816579636972e-02,-1.302248830051981610e-02
-8.266866212196546937e-02,-6.129557230294328807e-02,4.551745591420435638e-02,-7.894842704141639966e-02,-1.392261445119193780e-02
-8.854769073625527731e-02,-5.644677027940796232e-02,4.925897861571622988e-02,-7.869634762240636239e-02,-1.711523047501520289e-02
-9.110208935331425006e-02,-5.869398697963967154e-02,5.384633187623186906e-02,-7.796207360691345678e-02,-1.424188590313526376e-02
-9.440891477826530986e-02,-5.755345095633681435e-02,5.371084264233789290e-02,-7.716354935557612205e-02,-1.173267583183262158e-02
1.022758192386921117e-01,-6.233911611530625757e-02,-7.313120227567559972e-02,-5.730333251882127610e-02,-4.861459616420040625e-02
9.431482798214951835e-02,-6.362608182012810532e-02,-7.058524830618799484e-02,-5.143786902712162851e-02,-5.067533625424514715e-02
9.015085347269007066e-02,-6.491765658982154297e-02,-7.343185178980733696e-02,-5.327768392261592739e-02,-4.427058646729283009e-02
7.823438016836883890e-02,-4.684094054163980003e-02,-6.762840189300500793e-02,-7.631132052809548594e-02,-4.967482340616226344e-02
7.436894051118589366e-02,-3.993152243021980824e-02,-6.314775589179408288e-02,-8.940916450036588692e-02,-5.196985388814876622e-02
4.208443798896114446e-02,-4.115945120515736300e-02,-3.885311546944612837e-02,-8.118096662254858931e-02,-4.304326822561670152e-02
3.095431288870772318e-02,-3.795664034452139735e-02,-2.802289533595202914e-02,-8.005594439297056275e-02,-4.372717487635177647e-02
1.204733873174418900e-02,-3.567240048689699489e-02,-1.679414468387798592e-02,-7.887605887797695392e-02,-4.065922919918690120e-02
-1.935131005608004690e-02,-3.348637451350196248e-02,-5.927875612392228925e-03,-8.165249680011597844e-02,-3.121834112636830139e-02
-3.289101894168441204e-02,-2.079463581006030237e-02,7.821820214205511129e-03,-8.418389884173610449e-02,-4.032560633271677769e-02
-6.164330464799400167e-02,-1.591925775151695893e-02,2.512743776265655843e-02,-8.313102001878963643e-02,-4.074366634945127824e-02
-6.800528320241595870e-02,-1.053132654700781462e-02,3.470607533573487335e-02,-8.262792388626050144e-02,-4.312372664293207675e-02
-7.419332011748856759e-02,-4.937054780727211795e-03,4.306199278934913499e-02,-8.259403689277473870e-02,-4.632919229335709377e-02
-8.070295105393550383e-02,-4.022194444322995700e-03,4.991366810764582412e-02,-8.272641745291862969e-02,-4.559417086516923817e-02
-8.800649765873437558e-02,-2.586695708806583272e-03,5.645472154857242297e-02,-8.126769966552919999e-02,-4.433736640434697562e-02
-9.029984980378062687e-02,-4.379431514116917043e-03,5.834532643112135680e-02,-7.943311446096179562e-02,-4.179056504874553712e-02
-9.262820530865029101e-02,-8.201633138294021907e-03,5.845190868525112354e-02,-7.697587792988404287e-02,-3.713750563843771363e-02
9.506794359429356078e-02,3.533276729181388572e-03,-8.482814442388629528e-02,-8.427606300548540208e-02,-8.206725614133728031e-02
9.744164347579489793e-02,7.287856168764026733e-03,-8.347795604739782771e-02,-8.489208142809576141e-02,-8.679509455911686711e-02
9.262129571261705496e-02,9.612107836040821585e-03,-8.545664154961092607e-02,-8.467252763726730580e-02,-8.844930892156066538e-02
7.839981081215510739e-02,4.660327840052410145e-03,-7.158442774967307964e-02,-7.657105029786991091e-02,-8.108867821202268844e-02
7.152733065234026522e-02,4.358751221589187222e-03,-6.387146410876344549e-02,-7.277837708909208614e-02,-7.927025464991555026e-02
4.480092933604425814e-02,8.056470268554350236e-03,-4.436237966082011430e-02,-7.203151073917678227e-02,-7.510906613361513495e-02
3.161023471624980347e-02,8.042674483771340352e-03,-3.629495672651146532e-02,-6.998453236448866355e-02,-7.107714009355575735e-02
9.803937850325081596e-03,1.165166873102129255e-02,-1.993331444397561034e-02,-6.823306941678687620e-02,-6.713708344285684859e-02
-2.643137803073666425e-03,1.865562048855000377e-02,-6.912433598361299690e-03,-7.508423522292406727e-02,-6.624482589232877361e-02
-1.817106787609411647e-02,2.329886794019369115e-02,3.013307740645876451e-03,-7.651668340690032100e-02,-6.596798932568009866e-02
-5.527182077809081329e-02,2.756313052683908443e-02,2.594982965100094824e-02,-7.493584513544136738e-02,-6.398061443547936600e-02
-6.464394347701687971e-02,3.433694487356595687e-02,4.062708967615269451e-02,-7.273423785893889937e-02,-6.949715427831419656e-02
-6.936118417168446459e-02,3.922847549838173742e-02,4.931558027829127666e-02,-7.333348961698557544e-02,-7.276772952728446930e-02
-7.430456729277298833e-02,4.064761978692421618e-02,5.459932915365123263e-02,-7.616461545975479475e-02,-7.267984596170744271e-02
-8.753902547512153187e-02,4.338028393882221306e-02,5.943320332396791195e-02,-7.613942005986966410e-02,-6.785048820518732593e-02
-8.654014054589673210e-02,3.939538409428200438e-02,6.156592959629159784e-02,-7.378796137505483355e-02,-6.274937475008078580e-02
-8.731106374277274040e-02,3.432457721301724468e-02,6.500243350169690459e-02,-6.942641775795284353e-02,-5.640557018528910560e-02
9.543091503276221466e-02,2.962662406226759457e-02,-1.031435148789481421e-01,-7.191400140036599553e-02,-9.540153065897651052e-02
8.788657518010579983e-02,3.735033349355513371e-02,-9.164887416230461936e-02,-7.553741033141493644e-02,-1.009414673702745957e-01
8.624894942277637477e-02,3.608947132882094760e-02,-8.649277015895276421e-02,-6.580301692148342319e-02,-1.019035617415674777e-01
8.457800634793406769e-02,2.928872347558825195e-02,-7.799942755048538956e-02,-5.631798423064605236e-02,-9.877705652439487671e-02
6.682313795620131724e-02,3.071752817668348470e-02,-6.032679252375176132e-02,-4.911279765500949079e-02,-9.632731470270654295e-02
4.390076613602843930e-02,3.600206853688632525e-02,-4.387913435084773300e-02,-4.959322114362024053e-02,-9.594603016330685574e-02
3.247541209441924537e-02,3.306608051338192494e-02,-3.257715864174906550e-02,-4.357004715368684167e-02,-8.829705117453279239e-02
1.319927816478154783e-02,3.430142148248717382e-02,-1.730466402671586648e-02,-4.207473431784158890e-02,-8.100739708826056040e-02
-7.867313688847746983e-03,3.317488788718032933e-02,-2.134781748396848925e-03,-3.956113333018359407e-02,-7.474892297466563529e-02
-1.668150466814033103e-02,3.373800740035821921e-02,1.691836672808491593e-02,-3.380920366730341686e-02,-7.657065769854662363e-02
-4.793488113695815872e-02,3.416229924678665375e-02,3.452876092545961728e-02,-3.082722532905931082e-02,-7.179382818803974053e-02
-5.446194433618591069e-02,3.924286531717735560e-02,4.792041326322260542e-02,-3.131601560454349426e-02,-7.282989024070186945e-02
-6.620453844348647698e-02,5.533713276187182672e-02,5.930664662419835725e-02,-4.808898161190952592e-02,-7.741267627951714525e-02
-7.382051060587234426e-02,6.183870168156882507e-02,6.265254085497852510e-02,-5.681780535929367715e-02,-7.587287469932590955e-02
-8.823180503990518675e-02,6.081026323438166320e-02,7.014777045476153217e-02,-5.711217002010688520e-02,-7.165658871030468335e-02
-8.427933865336986741e-02,5.938673059447725777e-02,7.451955650996333613e-02,-5.490286667162037199e-02,-7.036428388208604279e-02
-8.145480024069781666e-02,5.768415788317664272e-02,7.349477892491668163e-02,-5.590330382262855696e-02,-6.935434124903848419e-02
8.284916528135297109e-02,-3.940216698181570575e-03,-9.827804555602111247e-02,1.775636163822542565e-02,-7.658841656847199808e-02
8.513714451023704499e-02,-2.292650620483259634e-03,-9.616227199832759476e-02,1.604989543502583285e-02,-7.974792319411336261e-02
8.319802349362520610e-02,5.428525857977057473e-03,-8.890085101390300670e-02,1.647336481033768660e-02,-8.608216740612825713e-02
7.993990769366918214e-02,8.942821926734276228e-03,-8.138114764735530915e-02,1.782853149833625930e-02,-8.900221730632242034e-02
5.344472176018591481e-02,1.092395220024110908e-02,-5.549095224977540486e-02,2.377163996430248921e-02,-8.200935210589510582e-02
3.684317105157974837e-02,1.182231817075309055e-02,-3.761969637840379549e-02,2.832567756863180533e-02,-7.768593201005576099e-02
2.776480661857303606e-02,9.259681202149476487e-03,-2.078979359821934297e-02,3.380110049933781474e-02,-7.420785783979730321e-02
1.894755524454830309e-02,1.077264967400158938e-02,-5.801946130647093504e-03,3.430821250726444338e-02,-7.031145481115962104e-02
7.813854741985700597e-04,2.049485219809187020e-02,1.097987476341345456e-02,2.008846457383237777e-02,-7.089268713471429118e-02
-7.697198610006656880e-03,2.487897210526449424e-02,1.958059740131790419e-02,1.321877653924633488e-02,-6.883733966080402000e-02
-4.507662693319376690e-02,2.569110919844963190e-02,4.306501814299706909e-02,1.243894901763100899e-02,-6.457013930480307029e-02
-5.121625654340265787e-02,3.233270025012837529e-02,5.564206736103064627e-02,9.244131850302352016e-03,-6.540518637293513127e-02
-5.974214337302846678e-02,4.781892859008081420e-02,6.309674322522142165e-02,-1.022431835072752648e-02,-6.790474068060364798e-02
-5.490090014415027059e-02,5.186809916783403918e-02,7.076406379009336778e-02,-1.424057344443902320e-02,-7.067829528652451454e-02
-6.851419593505705952e-02,4.796911964992509048e-02,7.992036516691142234e-02,-1.142552818966998708e-02,-6.435355724445449010e-02
-6.205053561197373252e-02,6.132505700740895072e-02,8.302234117266897584e-02,-3.460578952948691750e-02,-7.231498412036410639e-02
-5.834741501761131488e-02,6.731631773322591106e-02,8.284665525583805035e-02,-4.737117196373368672e-02,-7.490491307741184435e-02
6.536812555045777573e-02,5.137595002143254333e-03,-1.057258598248383141e-01,3.180125600325482693e-02,-7.562375514971136914e-02
5.910864338949297497e-02,7.532559129795467212e-03,-1.057508069558658753e-01,3.567875883590416325e-02,-7.880483498350919491e-02
6.044280737562604533e-02,1.423350855695118024e-02,-9.497707623231375906e-02,3.281061714366326210e-02,-8.058672443981644562e-02
4.093826855228848566e-02,1.550520995165384844e-02,-6.861228189686441326e-02,3.860325753114624003e-02,-7.389219102921712468e-02
4.059888678076319785e-02,1.861485975494437534e-02,-5.408167260326726677e-02,3.753777857535506995e-02,-7.462681968075714212e-02
2.363787639627770373e-02,1.806090274827636122e-02,-3.534611402495729804e-02,4.285730409039276850e-02,-7.060210399888244837e-02
1.709193377964505697e-02,1.561575007181031580e-02,-1.635094297167746791e-02,4.772875273716246924e-02,-6.898808217742238846e-02
9.185504132589962165e-03,1.087978469874830052e-02,-2.316594203186335323e-03,5.144961614143343798e-02,-6.386996915219633753e-02
6.178613091107730201e-03,9.361247694531064228e-03,1.274897164149761675e-02,5.357276523642703209e-02,-6.046200504310598328e-02
-3.033092176086289032e-04,1.267580500570005680e-02,2.810848146331812805e-02,5.099563208338699083e-02,-6.136741333665927944e-02
-1.973397770881569341e-02,2.111582317080774526e-02,4.867200802074879429e-02,4.467846014107035996e-02,-6.640283777989354486e-02
-2.201066681572674474e-02,2.515053078273178644e-02,5.990861567806754495e-02,3.984357707985722308e-02,-6.270284138915974137e-02
-4.135283513015395457e-02,2.284241912106023398e-02,6.783290885370031609e-02,3.962648108334313607e-02,-5.400580583261552908e-02
-4.221390184060836576e-02,2.361346038012975684e-02,7.354042486009029767e-02,3.810917483541303996e-02,-5.229461042329853343e-02
-3.210396116404005268e-02,2.639889412375141797e-02,8.161998588063149040e-02,3.580362570786418258e-02,-5.929110247534211120e-02
-3.080707770413485674e-02,4.039185734872024341e-02,8.658663883588246790e-02,1.184025531260646941e-02,-6.410632816551889435e-02
-2.473377643061559772e-02,5.069566525540688401e-02,8.722685516883027512e-02,-6.814522369567500674e-03,-6.910454834657948908e-02
3.273439578590273125e-02,5.387919081667474561e-03,-1.150881158460501374e-01,5.532098001773613077e-02,-6.627099427325920666e-02
2.085410163359635929e-02,5.128680973193995053e-03,-1.066235062546409679e-01,6.120216350891769658e-02,-6.357513086367821975e-02
1.969999246365342419e-02,1.195173979757573925e-02,-9.165729880348835734e-02,5.809265598613992665e-02,-6.436977802005741656e-02
1.831970589401592589e-02,9.923893097898709575e-03,-6.455973627160674355e-02,5.843657892667386555e-02,-5.702402894688759355e-02
-7.329350194123056272e-03,6.019757663671505485e-03,-4.359041803671506038e-02,6.117715427424963437e-02,-4.685550124337455047e-02
5.350066661992765836e-03,1.327277654216972060e-02,-2.990610414285058485e-02,5.844109524332272848e-02,-5.465001537620807481e-02
2.093964350548948184e-03,1.118962860066518954e-02,-1.116180596069544888e-02,6.241536632821214486e-02,-5.319683461403955371e-02
4.338682938523959892e-03,7.173191206499356445e-03,1.907238145367285602e-03,6.503972230749915928e-02,-5.014173797818298473e-02
6.151256139171485879e-03,7.306680357596207279e-03,1.939444007086849747e-02,6.855878439016682702e-02,-5.163021038487020792e-02
4.530184961798732271e-03,9.922958491427878377e-03,3.296010352769079138e-02,6.661670012591781875e-02,-4.994180489912814630e-02
-9.214099500693920253e-03,1.759774994831918293e-02,5.170738769329210477e-02,5.880211856484270777e-02,-5.330558779894962323e-02
-8.445493799904084040e-03,1.604810740193625407e-02,6.383570925865875156e-02,5.906531330070065311e-02,-5.088166475819236312e-02
-1.403256380288043191e-02,1.729031423428030803e-02,7.205989023394365756e-02,5.528525763080204686e-02,-4.927553553344692083e-02
-1.461160286642926125e-02,1.446450307859162114e-02,8.014473100572794273e-02,5.526699453039690679e-02,-4.374357275183025917e-02
-2.370553084933949353e-02,1.497524044182354207e-02,8.923711115776820912e-02,5.033403892684814446e-02,-4.034912434384496649e-02
-2.016842143776068422e-02,1.599483354962514745e-02,9.294209452058600773e-02,4.771424588023760044e-02,-4.291931560906986354e-02
-1.383406871649609828e-02,1.696250280409228317e-02,9.383747215713761358e-02,3.924420472162985785e-02,-3.954126140586407268e-02
6.049099946765832889e-03,5.974335454960620281e-03,-1.072872444671386788e-01,6.993421022680490484e-02,-4.855604119942531077e-02
-3.418934087753718563e-03,3.583128102601033232e-03,-9.815497749473989231e-02,7.447812972990708325e-02,-4.152229536354692940e-02
-9.913571489292901263e-04,7.689247198810475643e-03,-8.655508676817011415e-02,7.332010534947730473e-02,-4.373103505527040080e-02
2.292130798393246776e-03,5.202564267648644367e-03,-6.987374658752380785e-02,7.456062072302270527e-02,-4.057037728229487966e-02
1.947123900096006882e-03,5.920472847552957912e-03,-4.072472460502265384e-02,7.159317579420758360e-02,-3.684886001104699382e-02
-2.326421154000326555e-04,4.110852451578098608e-03,-2.516890194691261823e-02,7.346571250028319233e-02,-3.445442048590728612e-02
1.023807827246568181e-03,3.448838445776145675e-03,-6.611841512079047814e-03,7.286878188633821862e-02,-3.211222393776381329e-02
4.438314731431539095e-03,-1.237110075073768849e-03,7.576612547335971615e-03,7.513912759239645134e-02,-2.775046392252897287e-02
4.488036720439791960e-03,-4.997723037453013703e-04,2.215094731092105002e-02,7.641445826679771347e-02,-2.906547062283221586e-02
7.509808508715026462e-03,2.731489808098945538e-03,3.835528934385083050e-02,7.587153512502549380e-02,-3.182476447191592145e-02
-3.404062174489604856e-03,9.247753676069413176e-03,5.507412321045268566e-02,6.762233017527544132e-02,-3.525427228251860196e-02
-1.482474655631768612e-03,5.014919059409382422e-03,6.873217586070395901e-02,6.894155679767555167e-02,-3.110194256537009497e-02
-1.515263254778632853e-03,4.922061630008186389e-03,7.677620839436856415e-02,6.670219453499572071e-02,-2.993049860622391811e-02
3.030162043375883053e-03,1.817262938229744374e-03,8.446384927788808117e-02,6.800113705384489005e-02,-2.402755172320631891e-02
2.330410820078456739e-03,2.119414394013916132e-03,9.248713881010815763e-02,6.332554829283586206e-02,-2.337665190823615124e-02
4.350888945447674815e-03,7.871533229272325519e-04,9.395114028810921947e-02,5.955385186748837073e-02,-2.084366260993277681e-02
7.660310723053505993e-03,2.439173746024329327e-03,9.446096277766669047e-02,5.552731370283851831e-02,-2.027626269694689926e-02
-1.746347275109300448e-02,-2.448231583806241562e-03,-9.874398139224353776e-02,8.254767934877065005e-02,-2.037023271052228537e-02
-2.224406319406354443e-02,-2.936054540433976658e-04,-9.614327279833984052e-02,8.511787804013623560e-02,-2.139796848210739205e-02
-2.432451277110038793e-02,3.050995651948919469e-04,-7.969527685243980863e-02,8.726591299271641011e-02,-1.932356168203287761e-02
-2.120440273821812965e-02,7.740036643551337706e-03,-6.812066250602009931e-02,7.565995325939275928e-02,-2.433342993746213240e-02
-1.518189119866393370e-02,1.305811234434090667e-02,-3.941188232704885552e-02,6.488343082335917833e-02,-2.113615718184071873e-02
-1.828484711560685733e-02,6.365572355086160893e-03,-2.492961524975331050e-02,6.693913528257357248e-02,-1.622699205789831026e-02
-1.185734667579791020e-02,3.860879971834044015e-03,-5.474861194989006849e-03,6.489363239117394710e-02,-1.169074160965300965e-02
-9.397575447630406725e-03,-5.482972126528923643e-03,1.076146265405818377e-02,7.570560723775626721e-02,-6.976544119407567489e-03
-3.349560797876422608e-03,-7.164936620895451594e-03,2.437160716185062317e-02,8.156220767486040135e-02,-6.840120078134385995e-03
6.074120100053659495e-03,-5.243517820539742545e-03,4.209984699084958620e-02,8.022517626792595447e-02,-8.423811194501178851e-03
1.129035760139064475e-02,-4.882501483312494221e-03,5.421896984746036458e-02,7.718999807778888222e-02,-8.901242434965031189e-03
2.007219077118095954e-02,-6.699511918913916321e-03,6.268908048865447225e-02,7.640161196240233266e-02,-6.777545965582897763e-03
1.628062161186509885e-02,-3.023033610305614696e-03,7.547417196487395119e-02,6.897149333148612504e-02,-9.680739353404898065e-03
1.687798592502962394e-02,-2.856990493938909963e-03,8.286913339687806968e-02,6.751309371619959587e-02,-8.072792659970740026e-03
2.792901954683238777e-02,-4.176656941542452456e-03,8.620800596626479462e-02,6.773818124566133303e-02,-5.118828261793150272e-03
3.054543799391845268e-02,-2.143156198882921644e-03,9.181911256729906323e-02,6.361398276124566320e-02,-5.674537743450178487e-03
3.823173302934061712e-02,4.313450634459608038e-04,9.226362697634893362e-02,5.768135706838809634e-02,-4.523888705289905686e-03
-4.426389600742648006e-02,9.201574904920434284e-03,-1.003387312562653011e-01,6.838345837300285890e-02,-4.219977865746744883e-03
-5.836081606939340360e-02,6.552103162020540307e-03,-9.121115993748106499e-02,7.143432983327559216e-02,-3.119874593819797282e-04
-5.336531147707226919e-02,9.012735779136565178e-03,-8.545215029364645887e-02,6.964909139545782946e-02,-8.991293204346749186e-04
-5.836846238515074753e-02,8.983065912801018946e-03,-6.242750072717850179e-02,6.299392676830396776e-02,4.039337992379599118e-03
-6.548783844029097689e-02,1.655843923391989853e-02,-3.950167631836568743e-02,4.970714061884358437e-02,2.101065550554100624e-03
-3.403679550660814596e-02,2.610355653259574873e-03,-2.453207121486808417e-02,6.759834288737337493e-02,8.690714851207165942e-03
-1.549615404806186508e-02,-4.515962162221340195e-04,-6.787642792232600683e-03,7.053856660239862797e-02,8.082631811023387181e-03
-7.112195571591594344e-03,-7.938321065417116087e-03,8.224251755204557007e-03,7.568640214536803690e-02,1.171704500958061120e-02
6.543160107386643970e-03,-1.151960173985820332e-02,2.078101829551024307e-02,7.921865822762759468e-02,1.368101033428428294e-02
1.425991134682158025e-02,-1.324072809931908443e-02,3.879120878639077258e-02,7.657385053577275835e-02,1.645307668056488273e-02
2.123809474351856519e-02,-1.396536136582813073e-02,5.034476580647639921e-02,7.515450779846942486e-02,1.817302241079361835e-02
3.015785240837605755e-02,-8.068892202945999667e-03,6.292887390658061242e-02,6.966540590727909876e-02,1.359486462102321019e-02
3.600739940976263598e-02,-7.261718254526384683e-03,7.161219092933988895e-02,6.416250429934718114e-02,1.401777577623492498e-02
3.947557044075362953e-02,-2.455702807835411124e-03,7.873633824412389071e-02,5.860153438166676443e-02,9.519083520565784287e-03
4.520889031371912170e-02,2.152044275980904888e-03,8.512561653687744645e-02,5.192115049395232274e-02,7.081155167255750484e-03
5.173311634482163912e-02,6.074640663447320593e-03,8.693315986735619671e-02,4.370100147343686237e-02,6.229969786040142829e-03
5.911550537588518284e-02,9.428754905062754904e-03,8.959728197224975377e-02,3.793829380049686117e-02,5.446129620779133901e-03
-8.146314393244931396e-02,-6.325928939067856221e-03,-1.031538119311656149e-01,8.411019665037414161e-02,3.411439690996231899e-02
-7.501343329409775051e-02,-6.471369257161801655e-03,-9.509687348126680262e-02,8.932005270979061218e-02,2.820554310067909312e-02
-7.468857247694682400e-02,-3.974406873562486876e-03,-9.304286512679037224e-02,8.659961567387075565e-02,3.047914626612864553e-02
-5.276946928179017393e-02,-5.145276688771582146e-03,-5.965491129184925106e-02,7.560564103509875844e-02,3.644316135990342820e-02
-3.348769897611335311e-02,-5.572066636143277463e-03,-4.509032482655137702e-02,7.628121818745832450e-02,3.070740642124895892e-02
-4.056246059606669063e-02,-9.387140772044033285e-03,-2.904442604815374654e-02,7.757831893198129103e-02,3.766028851851854070e-02
-1.232074772905607934e-02,-7.867042400866441909e-03,-1.576497489541910449e-02,7.366513425079287969e-02,3.206307952619899537e-02
-8.062614133971300265e-03,-1.117682195740540840e-02,1.070119113873235512e-03,7.161618372061911986e-02,3.652176537295349218e-02
1.658996218672183047e-03,-1.090583702121822318e-02,1.604884063034949654e-02,6.841108913114797574e-02,3.914226804903188361e-02
1.434819825155841423e-02,-1.182807921355260444e-02,3.339934973468437068e-02,6.341284313656457561e-02,4.154183694222076534e-02
3.448966440139378253e-02,-1.010969065352216797e-02,4.560638966873251099e-02,6.000895860978745083e-02,3.707531966753738889e-02
3.829200311086151942e-02,1.477904877910024908e-02,5.885491994302054913e-02,2.542876750642339076e-02,2.571250034902980430e-02
4.887532277177937534e-02,1.124019371246194783e-02,6.667432261477597433e-02,2.881039620618031441e-02,2.738486839355142727e-02
5.412157568824067094e-02,1.076522094315954681e-03,7.772750575360791447e-02,3.886676524403848837e-02,3.095377540876562486e-02
6.212935378804305270e-02,3.346428746416893821e-03,8.263568228321799269e-02,3.593877251004568008e-02,2.803434759545423913e-02
7.399289192872646193e-02,5.741243587243252330e-03,8.619001170202510165e-02,3.286997928857230550e-02,2.776954977846166420e-02
8.233704677595653221e-02,6.227066100415863843e-03,8.590078603014358882e-02,2.931739910117992648e-02,2.990952508003903373e-02
-9.845450138211943314e-02,-1.210553010459236838e-03,-9.846707839249271843e-02,7.328067365739772410e-02,5.405539528866831755e-02
-6.911602657374961434e-02,6.185450693344454222e-03,-9.023472543100360954e-02,6.690970718727631827e-02,4.717300027533662121e-02
-6.302057964623536401e-02,7.201766916052656543e-03,-8.519852250703452423e-02,6.549890346813184994e-02,4.686595581136380334e-02
-5.617678718257881898e-02,1.952251287420493121e-03,-6.550851367250096202e-02,6.288494424284547801e-02,5.028985249610002511e-02
-4.918380587928830594e-02,2.408437348603264562e-03,-5.266578051373599356e-02,5.678256618278550161e-02,5.588406942492121776e-02
-5.983957580195177484e-02,-1.251966029795649861e-03,-3.808380944959301878e-02,5.200285131406702510e-02,6.952586308887660771e-02
-3.825525949901888850e-02,-2.171519236023039881e-03,-2.119298732100827892e-02,5.000355817911495554e-02,6.460446926664106804e-02
-2.443213493644389583e-02,-3.648932528689018909e-03,-4.847059968008098074e-03,5.183338980636784110e-02,6.184843252322291818e-02
-7.657005316440359741e-03,-5.843836792438376025e-03,1.193565920552146567e-02,5.282714823067579529e-02,6.348952217515202445e-02
7.503079751939773639e-03,-8.030115119045109703e-03,2.847938367643248342e-02,4.879958815244528347e-02,6.447281089244875918e-02
4.230952452408932862e-02,-3.459153682987911420e-03,4.010876697233191346e-02,4.465913348876638517e-02,5.694127979339241863e-02
5.587164749909086930e-02,-2.350925873336606395e-03,5.246642295343303258e-02,4.171929742794800583e-02,5.458937294780969590e-02
6.814157006398093019e-02,-3.803342987904414878e-03,6.161606076168796992e-02,3.479301277965162614e-02,5.604478725347687013e-02
7.471657211785488750e-02,-1.594872832516269030e-03,7.013226410214977447e-02,3.252601157115294489e-02,5.124726890935311918e-02
6.424473115854488492e-02,-2.881962806456676678e-03,7.841592824057674882e-02,3.238354473255992960e-02,5.356662646328907984e-02
7.370696031676822468e-02,1.691704581842421503e-03,8.243698366393262256e-02,2.395185193181658193e-02,5.361105643507170504e-02
8.247273065061662412e-02,6.555915574806087109e-03,7.941157105860929821e-02,1.581127574078958556e-02,5.323582021658753577e-02
-1.060927115558525785e-01,1.839809073105908022e-02,-8.451893798083481846e-02,3.393319407480001326e-02,6.930291059510666762e-02
-1.076174444303422545e-01,6.521645401663734784e-03,-8.474206519728694209e-02,5.143638247182075879e-02,7.480684950944481437e-02
-1.038508404668646579e-01,6.941074627725810769e-03,-8.091676672949124627e-02,5.196172417595915083e-02,7.576047350735985730e-02
